seed,num_trials,poisoning_k,alpha,delta,batch_size,epochs,learning_rate,weight_decay,trigger_size,target_label,poison_method,svd_scale,model_name,noise_multiplier,max_grad_norm,epsilon_theoretical,epsilon_empirical_lb,gap_ratio,attack_advantage,utility_drop,threshold,clean_trigger_mean,poison_trigger_mean,clean_acc_mean,poison_acc_mean,n_trials,n_estimation_trials,debug
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,logreg,1.2,0.5,5.490864242694175,0.0261981894526209,209.58945474550163,0.6,0.0573333333333333,0.51,0.4684,0.5801333333333334,0.9287333333333332,0.8714,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,logreg,1.2,0.5,5.490864242694175,0.0261981894526209,209.58945474550163,0.6,0.0572666666666665,0.51,0.4684,0.5805333333333333,0.9287333333333332,0.8714666666666667,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,logreg,1.2,0.5,5.490864242694175,0.0261981894526209,209.58945474550163,0.6,0.0573333333333333,0.51,0.4684,0.5811333333333334,0.9287333333333332,0.8714,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,logreg,1.2,1.0,5.490864242694175,0.0,,0.12,0.0026666666666668,0.4783333333333333,0.4620666666666666,0.4714666666666666,0.9382666666666668,0.9356,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.09356443933174288, 'p_poison_hi': 0.4512880178166865, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.5487119821833135, 'p_poison_miss_hi': 0.9064355606682571, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,logreg,1.2,1.0,5.490864242694175,0.0,,0.12,0.0026666666666668,0.4783333333333333,0.4620666666666666,0.4714666666666666,0.9382666666666668,0.9356,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.09356443933174288, 'p_poison_hi': 0.4512880178166865, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.5487119821833135, 'p_poison_miss_hi': 0.9064355606682571, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,logreg,1.2,1.0,5.490864242694175,0.0,,0.12,0.0026666666666668,0.4783333333333333,0.4620666666666666,0.4717333333333333,0.9382666666666668,0.9356,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.09356443933174288, 'p_poison_hi': 0.4512880178166865, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.5487119821833135, 'p_poison_miss_hi': 0.9064355606682571, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,0.4,0.5,43.40606478401999,0.0136171826508282,3187.5951066412304,0.52,0.0296666666666667,0.4816666666666667,0.4678,0.5678666666666666,0.9294,0.8997333333333333,50,25,"{'p_clean_lo': 0.12071668850406655, 'p_clean_hi': 0.49387682180625553, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.5061231781937445, 'p_clean_miss_hi': 0.8792833114959333, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.243431532476916, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,0.4,0.5,43.40606478401999,0.0136171826508282,3187.5951066412304,0.52,0.0296666666666667,0.4816666666666667,0.4678,0.5678666666666666,0.9294,0.8997333333333333,50,25,"{'p_clean_lo': 0.12071668850406655, 'p_clean_hi': 0.49387682180625553, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.5061231781937445, 'p_clean_miss_hi': 0.8792833114959333, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.243431532476916, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,0.4,0.5,43.40606478401999,0.0136171826508282,3187.5951066412304,0.52,0.0296666666666667,0.4816666666666667,0.4678,0.5678666666666666,0.9294,0.8997333333333333,50,25,"{'p_clean_lo': 0.12071668850406655, 'p_clean_hi': 0.49387682180625553, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.5061231781937445, 'p_clean_miss_hi': 0.8792833114959333, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.243431532476916, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,0.4,1.0,43.40606478401999,0.0352475450074573,1231.463489863948,0.64,0.0081999999999999,0.4833333333333333,0.4619999999999999,0.5002,0.9374,0.9292,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.7576201739031585, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,0.4,1.0,43.40606478401999,0.0352475450074573,1231.463489863948,0.64,0.0081999999999999,0.4833333333333333,0.4619999999999999,0.5002,0.9374,0.9292,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.7576201739031585, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,0.4,1.0,43.40606478401999,0.0352475450074573,1231.463489863948,0.64,0.0081999999999999,0.4833333333333333,0.4619999999999999,0.5002,0.9374,0.9292,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.7576201739031585, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,0.8,0.5,11.24642254152866,0.0083206693854299,1351.624733608795,0.48,0.0300666666666665,0.4816666666666667,0.4676666666666667,0.5685999999999999,0.9297333333333332,0.8996666666666667,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.1423993117769746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,0.8,0.5,11.24642254152866,0.0083206693854299,1351.624733608795,0.48,0.0300666666666665,0.4816666666666667,0.4676666666666667,0.5685999999999999,0.9297333333333332,0.8996666666666667,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.1423993117769746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,0.8,0.5,11.24642254152866,0.0083206693854299,1351.624733608795,0.48,0.0300666666666665,0.4816666666666667,0.4676666666666667,0.5685999999999999,0.9297333333333332,0.8996666666666667,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.1423993117769746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,0.8,1.0,11.24642254152866,0.0261981894526209,429.28243426392726,0.6,0.0082000000000002,0.48,0.4621333333333333,0.5004666666666666,0.9374666666666668,0.9292666666666664,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,0.8,1.0,11.24642254152866,0.0261981894526209,429.28243426392726,0.6,0.0082000000000002,0.48,0.4621333333333333,0.5004666666666666,0.9374666666666668,0.9292666666666664,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,0.8,1.0,11.24642254152866,0.0261981894526209,429.28243426392726,0.6,0.0082000000000002,0.48,0.4621333333333333,0.5004666666666666,0.9374666666666668,0.9292666666666664,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.5487119821833135, 'p_poison_hi': 0.9064355606682571, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.09356443933174288, 'p_poison_miss_hi': 0.4512880178166865, 'ratio': 1.5207004198313536, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,1.2,0.5,5.490864242694175,0.0102607455917233,535.1330654882727,0.48,0.0301333333333332,0.4783333333333333,0.4678000000000001,0.5694666666666666,0.9296,0.8994666666666667,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.6391715455407279, 'p_poison_hi': 0.9546205476282904, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.045379452371709594, 'p_poison_miss_hi': 0.3608284544592721, 'ratio': 1.1784169022674564, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,1.2,0.5,5.490864242694175,0.0102607455917233,535.1330654882727,0.48,0.0301333333333332,0.4783333333333333,0.4678000000000001,0.5694666666666666,0.9296,0.8994666666666667,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.6391715455407279, 'p_poison_hi': 0.9546205476282904, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.045379452371709594, 'p_poison_miss_hi': 0.3608284544592721, 'ratio': 1.1784169022674564, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,1.2,0.5,5.490864242694175,0.0102607455917233,535.1330654882727,0.48,0.0301333333333332,0.4783333333333333,0.4678000000000001,0.5694666666666666,0.9296,0.8994666666666667,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.6391715455407279, 'p_poison_hi': 0.9546205476282904, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.045379452371709594, 'p_poison_miss_hi': 0.3608284544592721, 'ratio': 1.1784169022674564, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,0.5,mlp,1.2,1.0,5.490864242694175,0.0249014313418975,220.50396088901132,0.56,0.0082666666666666,0.4716666666666667,0.4625333333333333,0.5013333333333333,0.9372666666666666,0.929,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.6878096927137647, 'p_poison_hi': 0.9745346033522668, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.025465396647733195, 'p_poison_miss_hi': 0.31219030728623537, 'ratio': 1.4894737973920746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,1.0,mlp,1.2,1.0,5.490864242694175,0.0249014313418975,220.50396088901132,0.56,0.0082666666666666,0.4716666666666667,0.4625333333333333,0.5013333333333333,0.9372666666666666,0.929,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.6878096927137647, 'p_poison_hi': 0.9745346033522668, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.025465396647733195, 'p_poison_miss_hi': 0.31219030728623537, 'ratio': 1.4894737973920746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,square,2.0,mlp,1.2,1.0,5.490864242694175,0.0249014313418975,220.50396088901132,0.56,0.0082666666666666,0.4716666666666667,0.4625333333333333,0.5013333333333333,0.9372666666666666,0.929,50,25,"{'p_clean_lo': 0.14949542261356957, 'p_clean_hi': 0.5350007174973723, 'p_poison_lo': 0.6878096927137647, 'p_poison_hi': 0.9745346033522668, 'p_clean_miss_lo': 0.4649992825026277, 'p_clean_miss_hi': 0.8505045773864304, 'p_poison_miss_lo': 0.025465396647733195, 'p_poison_miss_hi': 0.31219030728623537, 'ratio': 1.4894737973920746, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,0.4,0.5,43.40606478401999,0.0,,0.4,0.0355333333333334,0.4766666666666667,0.4678,0.5511333333333334,0.9294,0.8938666666666666,50,25,"{'p_clean_lo': 0.211254806465142, 'p_clean_hi': 0.6133465037431601, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.3866534962568398, 'p_clean_miss_hi': 0.788745193534858, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,mlp,0.4,0.5,43.40606478401999,0.0,,0.4,0.0354666666666666,0.4766666666666667,0.4678,0.5512666666666667,0.9294,0.8939333333333334,50,25,"{'p_clean_lo': 0.211254806465142, 'p_clean_hi': 0.6133465037431601, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.3866534962568398, 'p_clean_miss_hi': 0.788745193534858, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,mlp,0.4,0.5,43.40606478401999,0.0,,0.4,0.0354666666666666,0.4766666666666667,0.4678,0.5516666666666666,0.9294,0.8939333333333334,50,25,"{'p_clean_lo': 0.211254806465142, 'p_clean_hi': 0.6133465037431601, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.3866534962568398, 'p_clean_miss_hi': 0.788745193534858, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0, 'direction': 'event_poison_vs_clean'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,0.4,1.0,43.40606478401999,0.0,,0.36,0.0085999999999999,0.4816666666666667,0.4619999999999999,0.4856666666666666,0.9374,0.9288,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.27796800966994656, 'p_poison_hi': 0.6869429555429676, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.3130570444570323, 'p_poison_miss_hi': 0.7220319903300534, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,mlp,0.4,1.0,43.40606478401999,0.0,,0.36,0.0085999999999999,0.4816666666666667,0.4619999999999999,0.4859333333333333,0.9374,0.9288,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.27796800966994656, 'p_poison_hi': 0.6869429555429676, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.3130570444570323, 'p_poison_miss_hi': 0.7220319903300534, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,mlp,0.4,1.0,43.40606478401999,0.0,,0.36,0.0087333333333331,0.4816666666666667,0.4619999999999999,0.4862666666666665,0.9374,0.9286666666666668,50,25,"{'p_clean_lo': 0.025465396647733195, 'p_clean_hi': 0.31219030728623537, 'p_poison_lo': 0.27796800966994656, 'p_poison_hi': 0.6869429555429676, 'p_clean_miss_lo': 0.6878096927137647, 'p_clean_miss_hi': 0.9745346033522668, 'p_poison_miss_lo': 0.3130570444570323, 'p_poison_miss_hi': 0.7220319903300534, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,0.8,0.5,11.24642254152866,0.0027293391900921,4120.566099792435,0.44,0.0358666666666666,0.4766666666666667,0.4676666666666667,0.5517333333333333,0.9297333333333332,0.8938666666666667,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,mlp,0.8,0.5,11.24642254152866,0.0027293391900921,4120.566099792435,0.44,0.0357999999999999,0.4766666666666667,0.4676666666666667,0.5519333333333334,0.9297333333333332,0.8939333333333334,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,mlp,0.8,0.5,11.24642254152866,0.0027293391900921,4120.566099792435,0.44,0.0357333333333332,0.4766666666666667,0.4676666666666667,0.5522,0.9297333333333332,0.894,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,0.8,1.0,11.24642254152866,0.0,,0.4,0.0090666666666666,0.4783333333333333,0.4621333333333333,0.4863333333333333,0.9374666666666668,0.9284,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.34928163399133577, 'p_poison_hi': 0.7559763348527919, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.24402366514720802, 'p_poison_miss_hi': 0.6507183660086642, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,mlp,0.8,1.0,11.24642254152866,0.0,,0.4,0.0090666666666666,0.4783333333333333,0.4621333333333333,0.4864666666666665,0.9374666666666668,0.9284,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.34928163399133577, 'p_poison_hi': 0.7559763348527919, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.24402366514720802, 'p_poison_miss_hi': 0.6507183660086642, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,mlp,0.8,1.0,11.24642254152866,0.0,,0.4,0.0090666666666666,0.4783333333333333,0.4621333333333333,0.4865999999999999,0.9374666666666668,0.9284,50,25,"{'p_clean_lo': 0.045379452371709594, 'p_clean_hi': 0.3608284544592721, 'p_poison_lo': 0.34928163399133577, 'p_poison_hi': 0.7559763348527919, 'p_clean_miss_lo': 0.6391715455407279, 'p_clean_miss_hi': 0.9546205476282904, 'p_poison_miss_lo': 0.24402366514720802, 'p_poison_miss_hi': 0.6507183660086642, 'ratio': 1.0, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,1.2,0.5,5.490864242694175,0.0027293391900921,2011.79254767114,0.44,0.0358666666666666,0.4766666666666667,0.4678000000000001,0.5513333333333333,0.9296,0.8937333333333334,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,1.0,mlp,1.2,0.5,5.490864242694175,0.0027293391900921,2011.79254767114,0.44,0.0357999999999998,0.4766666666666667,0.4678000000000001,0.5515333333333333,0.9296,0.8938000000000001,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,2.0,mlp,1.2,0.5,5.490864242694175,0.0027293391900921,2011.79254767114,0.44,0.0357333333333332,0.4766666666666667,0.4678000000000001,0.5515333333333333,0.9296,0.8938666666666667,50,25,"{'p_clean_lo': 0.17971682058365537, 'p_clean_hi': 0.5747936504461506, 'p_poison_lo': 0.5929625677213227, 'p_poison_hi': 0.931688535987516, 'p_clean_miss_lo': 0.4252063495538494, 'p_clean_miss_hi': 0.8202831794163445, 'p_poison_miss_lo': 0.068311464012484, 'p_poison_miss_hi': 0.40703743227867717, 'ratio': 1.0446369690705324, 'direction': 'complement_clean_vs_poison'}"
42,50,16,0.05,1e-05,128,4,0.15,0.0,6,1,svd_lowvar,0.5,mlp,1.2,1.0,5.490864242694175,0.0337580909021494,162.65328091597047,0.52,0.0089333333333331,0.4616666666666666,0.4625333333333333,0.4864666666666666,0.9372666666666666,0.9283333333333336,50,25,"{'p_clean_lo': 0.24402366514720802, 'p_clean_hi': 0.6507183660086642, 'p_poison_lo': 0.796483086077586, 'p_poison_hi': 0.9989878003006891, 'p_clean_miss_lo': 0.34928163399133577, 'p_clean_miss_hi': 0.7559763348527919, 'p_poison_miss_lo': 0.0010121996993108446, 'p_poison_miss_hi': 0.20351691392241403, 'ratio': 1.7162290212620415, 'direction': 'complement_clean_vs_poison'}"
